6,Ant Man actor Paul Rudd gives cookies in rain to US voters in queue; video surfaces,"A video has gone viral on social media, showing 'Ant Man' actor Paul Rudd giving out cookies to people queued up outside a New York voting centre to participate in early voting amid rain. He also got pictures clicked with the voters while sporting an 'I Voted' sticker on his jacket. Several people praised the actor for his efforts."
1,He's a livewire: Varun on working with father David in 'Coolie No 1',"Speaking about his experience of working with his father, filmmaker David Dhawan in the upcoming film 'Coolie No 1', actor Varun Dhawan said, ""He's a livewire."" ""He has this quota of work. As long as we're completing that work, he's totally alright and as long as we're on point with that work then it is all cool,"" Varun added."
5,Microsoft to invest in Ant Group-backed Indonesia's Bukalapak,"Microsoft will be investing in Ant Group-backed Indonesia's e-commerce platform Bukalapak. Under the deal, Bukalapak will adopt Microsoft's cloud platform Azure and provide digital skills training for Bukalapak employees and their merchants. Microsoft and existing backers of Bukalapak have agreed to a $100 million investment at a valuation between $2.5-$3 billion, Bloomberg reported."
6,Who were the most tweeted about people worldwide in 2020?,"Twitter has released the list of the most tweeted about people worldwide in 2020. US President Donald Trump was the most tweeted about person, followed by US President-elect Joe Biden. The top 10 also included NBA legend Kobe Bryant, who passed away in January this year. Indian Prime Minister Narendra Modi was the seventh-most tweeted about person in 2020."
5,JD.com to be 1st online portal to accept China's digital currency,"Chinese e-commerce company JD.com said it will become the country's first virtual platform to accept Beijing's digital currency. JD Digits will accept digital yuan as payment for some products on its online mall, as part of an experimental giveaway of digital yuan to citizens of Suzhou. Digital vouchers worth 20 million yuan in total will be distributed to selected residents."
6,"Trade deal with EU looking very, very difficult at the moment: UK","The conclusion of a Brexit trade deal with the European Union (EU) is ""looking very, very difficult at the moment"", British PM Boris Johnson said. There might come a moment when the UK would have to acknowledge that it was time to go for a no-deal Brexit, he added. Johnson is due to visit Brussels soon for trade deal talks."
6,Stand by my statement: Pak MP on IAF pilot Abhinandan's release,"Pakistan MP Ayaz Sadiq on Saturday said that he stands by his statement in which he recounted why Pakistan released IAF pilot Abhinandan Varthaman. Sadiq had claimed, ""Foreign Minister Shah Mahmood Qureshi said for God's sake let Abhinandan go, India's about to attack Pakistan at 9 pm."" Earlier, Information Minister Shibli Faraz said, ""Remarks by Ayaz Sadiq are beyond apology."""
6,PM Modi's poster seen at pro-independence rally in Pak's Sindh,"A pro-independence rally in Pakistan's southern Sindh province on Sunday witnessed posters of several world leaders, including Indian PM Narendra Modi. ""Sindh wants freedom from Pakistan,"" the posters read. The rally was held to mark the birth anniversary of GM Syed, a vocal proponent of Sindhudesh or a separate country for the province."
0,Tesla asked to give ₹1 cr to used car buyer for hiding damage in China,Tesla was ordered by a Chinese court to pay over ₹1 crore to the buyer of a used Model S car after concluding it concealed structural damage on the vehicle it sold on its official website. It was reportedly discovered part of the vehicle had been cut and welded back together. Tesla will appeal the ruling to a higher court.
6,North Korea unveils new submarine-launched ballistic missile,"North Korea has unveiled a new submarine-launched ballistic missile (SLBM) that the state media described as ""the world's most powerful weapon"". Rockets with a ""powerful striking capability"" were also on display at a parade overseen by leader Kim Jong-un. The parade follows the ruling party's first congress since 2016, where Kim called the US his country's ""biggest enemy""."
3,Scientists discover 2 dwarf giraffes in Namibia and Uganda,"Scientists have found two dwarf giraffes in Namibia and Uganda. The Namibian giraffe is eight and a half feet tall, while the one in Uganda is nine feet and three inches tall. Both have standard long necks but short, stumpy legs. The medical condition that affects them is Skeletal Dysplasia, which the researchers say is rarely seen in wild animals."
1,"Katrina, Ishaan, Siddhant starrer 'Phone Bhoot' goes on floors","Filmmaker Gurmmeet Singh's upcoming movie 'Phone Bhoot', starring Katrina Kaif, Ishaan Khatter and Siddhant Chaturvedi, began filming on Saturday. ""It is going to be a Fa-boo-less first day! I can feel it in my bones. Phone Bhoot starts today,"" producer Ritesh Sidhwani wrote on Instagram alongside a picture of a clapboard from the film's set."
0,Tesla opens its largest Supercharger station in Shanghai,"Tesla has unveiled its largest Supercharger station in Shanghai, China, with 72 charging stalls. The electric vehicle (EV) manufacturer has defeated its own record of single-point EV super-charging station with 56 stalls that it opened in California in 2020. Tesla has also been expanding its network of service centres and is planning to add one centre every week in 2021."
6,China begins world's biggest census drive to count its population,"China on Sunday began the world's biggest exercise of counting population, which it does once in 10 years. About 70 lakh census takers began door-to-door survey for the seventh census in the country to account for China's population. The census collects data including name, ID number, gender, marital status, education, and profession of Chinese citizens, state-run Xinhua news agency reported."
0,Own a car without buying it : Revv Subscriptions,"You can now drive a new car every month as Revv provides the option to subscribe to your favourite car for 1-36 months with ₹0 down payment, ₹0 road tax and without the hassle of maintenance and service. The car will be sanitized and delivered to your doorstep ensuring complete safety for you and your loved ones."
5,IISc and Indian Oil sign MoU for hydrogen generation technology,"Bengaluru's IISc and the Indian Oil Corporation signed an MoU to develop and demonstrate biomass gasification-based hydrogen generation technology. The developed technology will be scaled up and demonstrated at Indian Oil's R&D Centre at Faridabad. Hydrogen generated from this demonstration plant will be used to power fuel cell buses as part of a ""bigger project"" being conceived by Indian Oil."
0,"Maharashtra invites Tesla, holds video call with its executives","Maharashtra has invited US electric-car maker Tesla, weeks after its Chief Executive Officer Elon Musk suggested entering India next year. In a tweet on Thursday, state Tourism and Environment Minister Aaditya Thackeray said he and Industries Minister Subhash Desai held a video call with Tesla executives earlier in the day to invite them to the state."
3,Bhaskaracharya found gravitational theory 500 yrs before Newton: Nepal PM,"Nepalese Prime Minister KP Sharma Oli told WION that Bhaskaracharya discovered the theory of gravitation about ""500 years"" before Issac Newton in 1150 AD. He added that Bhaskaracharya's book was published in 1210 AD. Oli said that even in his coursebook he was told that Newton found out the theory of gravitation."
6,Mexico picks first woman to coordinate fight against drug cartels,"Mexican President Andres Manuel Lopez Obrador has chosen a woman to lead the security ministry for the first time, making her in charge of coordinating the fight against drug cartels and other criminals. Rosa Icela Rodriguez currently oversees Mexico's ports. Her nomination comes days after former Mexican Defence Minister General Salvador Cienfuegos' arrest in the US on drug trafficking charges."
3,IISc team working on COVID-19 detection via artificial intelligence,"Researchers at IISc, Bengaluru, are working on rapid identification of COVID-19 biomarkers in blood plasma using Raman spectroscopy and AI. They said, using AI and deep learning, the detection will be rapid and automated and won't require any extraction procedure. An IISc professor said Raman spectroscopy has found numerous applications in biomedicine, especially in disease diagnosis."
4,"Lyon 1st bowler to play 100 Tests without overstepping, has bowled 25,690 balls","Australia off-spinner Nathan Lyon has become the first bowler to play 100 Tests without overstepping. He has bowled a total of 25,690 deliveries without bowling a line no-ball. The Brisbane Test against India was his 100th Test. India stand-in captain Ajinkya Rahane presented Lyon a signed shirt from Team India to celebrate him reaching 100 Tests."
5,Growth is so fast we didn't get much sleep in last 72 hours: Signal's Acton,"WhatsApp Co-founder Brian Acton, who also heads the Signal Foundation that's behind Signal, said that many people at Signal didn't get much sleep in the last 72 hours due to massive growth. ""The growth has driven Signal to add capacity to meet the demand,"" Acton said. Signal, which employs less than 50 people, topped iOS App Store in 40 countries."
6,Brazil Prez Bolsonaro asks PM Modi to speed up shipment of 2M vaccine doses,"Brazil President Jair Bolsonaro has written to Prime Minister Narendra Modi to expedite a shipment of Oxford-AstraZeneca and Serum Institute of India's Covishield vaccine. ""To enable immediate implementation of our National Immunisation Program, I'd appreciate...the supply to Brazil, with possible urgency and without jeopardizing Indian vaccination program, of 2 million doses,"" said Bolsonaro."
0,Who are the three directors in Tesla's new Indian subsidiary?,"Tesla has named Vaibhav Taneja, David Jon Feinstein and Venkatrangam Sreeram as directors in its newly-registered Indian subsidiary, Tesla India Motors and Energy. While Taneja is Tesla's Chief Accounting Officer, Feinstein is Senior Director, Global Trade & New Markets. Sreeram is a Bengaluru entrepreneur who has co-founded automotive tech companies Xenon Automotive and ClearQuote."
5,Google acting like super regulator: Fintech firms over loan apps case,"Indian fintech firms have alleged Google is acting like a super regulator by asking for details that even the RBI does not ask for. They've sent a list of apps to Google, run mostly by Chinese companies, that have been allowed on Play Store despite offering 7-14 day loan products, ET reported. They have also demanded uniform regulations from Google."
6,Ethiopia orders military action after attack on troops in Tigray,"Ethiopia's PM Abiy Ahmed ordered the military to carry out operations against the local government in Tigray region after accusing its ruling party, the Tigray People's Liberation Front (TPLF), of attacking an army base. ""The last red line has been crossed with this morning's attacks,"" Ahmed's office said. Ethiopia's federal government declared a six-month state of emergency in the region."
3,Pygmy possum found on Australian island after fears of wipeout by bushfires,"A little pygmy possum has been found on Kangaroo Island for the first time since bushfires destroyed most of their habitat last year. The spotting comes after it was feared that the pygmy, one of the smallest possums in the world, were wiped out from the South Australian island. The tiny mammals are smaller than an adult's thumb."
1,I get messages asking me to sleep with or marry someone: Aditi Sanwal on casting couch,"Talking about casting couch, 'Kasautii Zindagii Kay 2' actress Aditi Sanwal said that she often receives vulgar messages from people claiming to be casting agents. ""Sometimes I receive messages asking me to sleep with or marry someone,"" she added. Aditi further said, ""I don’t even think such people are genuine, so I just block them."""
1,"When I'm with Salman, I feel like Wajid has come: Sajid on late brother","While remembering his late brother Wajid Khan, music composer Sajid Khan said, ""Sometimes, when I jam with Salman (Khan), I feel like Wajid has come."" The 'Dabangg' composer added, ""The guy that was ten times better than me is no more...I'll keep trying to give good music and when I feel I can't, I'll...go on a vacation."""
6,Singapore investigates posts supporting Indian farmers' protest,"Singapore Police on Tuesday said it's investigating posts on social media showing people gathering in support of Indian farmers in the country. The police added that they haven't granted any permit ""for these cause-based assemblies"". ""Those who break the law will be dealt with firmly, and this may include termination of visa or work passes, where applicable,"" police further said."
5,Need to classify social media platforms as news media: SC Judge,"Supreme Court Judge S Ravindra Bhat said there is a need to classify social media platforms as news media and subject them to same journalistic standards. He added the platforms can never be neutral. He even said the news disseminated on these platforms is not factual and fake news and planting bots have ""triggered riots that leads to public mischief""."
1,Rhea's lawyer releases statement ahead of hearing in Bombay HC,"Ahead of hearing on the petition over allegations by Rhea Chakraborty on late actor Sushant Singh Rajput's sisters in Bombay HC, actress' lawyer issued a statement. He claimed that Sushant's sisters obtained a ""fraudulent"" prescription for their brother from a doctor who is not a mental health expert. The lawyer added that five doctors had advised Sushant against using drugs."
5,We were no.1 till your friends went after us: Parler CEO to Twitter CEO,"Parler CEO John Matze in response to Twitter CEO Jack Dorsey's reaction to Signal being the most downloaded app on App Store said, ""We were number one until...your anti-competitive friends went after us."" Parler was previously at the top before Apple banned it from App Store. Dorsey had reacted to Signal being on top with a heart emoji."
4,It does feel nice: Babar Azam on comparison with Virat Kohli,"Pakistan captain Babar Azam said it feels nice to be compared to a very good player like Virat Kohli. ""Comparisons with big players also help you to set goals that match those of the big players,"" said Babar. Both Virat and Babar are the only two batsmen right now, who are in the ICC's top 10 rankings in all formats."
1,Ajay Devgn's 'Maidaan' release date pushed to October 15,"Ajay Devgn's upcoming film 'Maidaan', which was previously scheduled to release on August 13, 2021, will now release on October 15, he announced on social media. ""'Maidaan' now releases worldwide in theatres on Dussehra 2021. Shoot commences January 2021,"" Ajay tweeted. Reportedly, the film is a sports-drama, in which Ajay will play the role of football coach Syed Abdul Rahim."
6,Thailand protesters call for UN action against royal defamation laws,"Thailand protesters on Thursday demonstrated in Bangkok calling for the UN to take action against the country's royal defamation laws. ""Article 112 is an outdated law...It prevents people from expressing their opinion freely and the government has used it to destroy its opponents,"" a protest leader said. Thursday's protests coincided with Thailand's Constitution Day and UN Human Rights Day."
3,Puerto Rico commits $8 mn to rebuild collapsed Arecibo telescope,"Puerto Rico Governor Wanda Vázquez Garced has signed an executive order approving $8 million to rebuild the world's second largest radio telescope at the Arecibo Observatory. The order stated the reconstruction as a matter of ""public policy"". The Governor has also declared the observatory site a historic zone. The telescope had collapsed due to structural problems on December 1."
6,Russian opp'n leader remanded in custody until Feb 15: Spokeswoman,"A Russian judge on Monday ordered opposition leader Alexey Navalny, who returned to Russia from Germany on Sunday after five months, to be remanded in custody until February 15, his spokeswoman tweeted. ""Don't be afraid, take to the streets. Don't go out for me, go out for...your future,"" Navalny said. Navalny was poisoned with a nerve agent in August 2020."
5,Amazon firing manufacturing staff working on drone project: Report,"Amazon is reportedly laying off dozens of research and development and manufacturing staff working on the delivery drone project called ""Amazon Prime Air"" and turning to external manufacturers. It has reached tentative deals with Spain and Austria's aerospace companies to manufacture component parts for its drones, FT reported. Amazon plans to use electric drones to deliver packages under 2.3 kg."
3,"57,000-year-old wolf cub found preserved in Canada with skin, fur intact","A preserved wolf cub, estimated to be about 57,000-years-old, was found buried under permafrost in Canada by a gold miner in 2016, researchers said in a study published on Monday. ""This mummy...has basically got all her skin, most of her fur...soft tissues present,"" they added. The female cub is ""the oldest, most complete wolf that's ever been found"", researchers said."
0,Why has Mumbai Police arrested car designer Dilip Chhabria of DC Design?,"Mumbai Police revealed that car designer Dilip Chhabria, Founder of DC Design, has been arrested in DC Avanti car financing and forgery scam of at least ₹40 crore. Police said Chhabria was selling multiple cars with the same engine and chassis numbers. He's also accused of taking multiple loans on one car and then selling car to a third party."
2,"Will help BJP win in Bengal, UP: Sakshi Maharaj takes a dig at Owaisi","BJP MP Sakshi Maharaj on Wednesday took a dig at AIMIM Chief Asaduddin Owaisi and said that he helped the party in Bihar polls and will also help them win assembly elections in two major states. ""May God give him [Owaisi] strength. He helped us in Bihar and will help in Uttar Pradesh and...in West Bengal too,"" he stated."
4,Prithvi Shaw's early dismissals added pressure on India: Gilchrist,"Former Australia wicket-keeper Adam Gilchrist said Prithvi Shaw's early dismissals 'put India on the back foot' against Australia in the first Test. Shaw could only manage to score 0 and 4 in the Adelaide. ""While he is a talented youngster, his performance will put the selectors in a dilemma as they plan for the Boxing Day Test,"" Gilchrist said."
3,Workers from 27 nations building hybrid sailboat for goods to reduce pollution,"Around 200 workers from 27 nations are building a hybrid sailboat, Ceiba, in Costa Rica aiming to transport goods without polluting the environment. Ceiba will rely mostly on wind power with two auxiliary electric engines for manoeuvring in ports and low winds. It will be put into operation in 2022 on routes between Canada, Ecuador and Hawaii."
0,Entertainment will be critical when cars drive themselves: Elon Musk,"Tesla CEO Elon Musk, while discussing in-car gaming in autonomous vehicles, tweeted, ""Entertainment will be critical when cars drive themselves."" Tesla recently released an update that featured three new in-car video games. Musk said an online multiplayer version of one of the games will be added and asked people what Tesla should do with in-car gaming in an autonomous world."
0,Tata Motors' shares rise 11% amid reports of tie-up with Tesla,"Tata Motors' shares surged further 11% on Tuesday amid reports of it partnering with Tesla in India. On Monday, its shares had climbed 13%. Its shares also rose as it posted a 13.1% increase in the number of sales of Jaguar Land Rover (JLR) vehicles in the December quarter. The company added that China sales for JLR were ""particularly encouraging""."
5,"Apple, Amazon and Tesla supplier used forced Uighur labour: Report","Lens Technology, a company that supplies various parts to Apple, Amazon and Tesla, has been accused of using forced labour from thousands of Uighur workers in its Chinese factories. The evidence to the claims was available openly on the internet, the Tech Transparency Project claimed. ""Apple has zero tolerance for forced labour,"" an Apple representative told The Washington Post."
6,Man mistakenly orders inflatable Grinch that's bigger than his house for daughter,"A 49-year-old UK man mistakenly ordered a 35-foot-tall inflatable Grinch online for his daughter ahead of Christmas. The man paid around ₹50,000 for the inflatable Grinch, which was bigger than his house. After several families visited him on seeing the Grinch outside his house, the man started a donation drive for a care home asking the families to make donations."
0,Why has Mumbai Police arrested car designer Dilip Chhabria of DC Design?,"Mumbai Police revealed that car designer Dilip Chhabria, Founder of DC Design, has been arrested in DC Avanti car financing and forgery scam of at least ₹40 crore. Police said Chhabria was selling multiple cars with the same engine and chassis numbers. He's also accused of taking multiple loans on one car and then selling car to a third party."
1,"Always knew potential of OTT, I was a pioneer who jumped into it: Madhavan","Actor R Madhavan, who starred in 2018 web show 'Breathe', has said he always knew the potential of OTT platforms. ""I was definitely a pioneer who jumped into it,"" he added. ""Many platforms are cropping up, and thankfully become a great revenue earner not just for actors but everyone involved in the industry- technicians, junior artists, etc,"" Madhavan further said."
4,Ashwin breaks world record for dismissing left-handers most no. of times in Tests,"Team India off-spinner Ravichandran Ashwin has broken the world record for dismissing left-handed batsmen most number of times in Test cricket history. Ashwin has now dismissed left-handers 192 times, which is 51.2% of all wickets he has taken in Test cricket. He overtook former Sri Lanka off-spinner Muttiah Muralitharan, who had dismissed left-handers 191 times in Test cricket history."
5,No penalty for individual users of banned mobile apps: IT Ministry,"The Ministry of Electronics and Information Technology (MeitY) has clarified that no penalty or punishment will be imposed on individual users of banned mobile apps, such as PUBG, TikTok and UC Browser. In response to an RTI, the ministry added that intermediaries recognised under Section 69A of Information Technology Act would be penalised for non-compliance of the blocking order."
1,Don’t know if people will risk their lives to visit theatres: Vikram,"Speaking about films releasing in theatres amid the coronavirus pandemic, filmmaker Vikram Bhatt said, ""It's wonderful that theatres are opening...but...it's going to be a long wait to start audiences to come and watch films like they used to."" He further said, ""I don't know how many people will be willing to risk their lives to watch a movie."""
3,Researchers develop first AI tool to detect COVID-19 probability,A team of researchers from the University of Vermont and Cedars-Sinai have developed the first software to predict the probability of COVID-19 infections. AI-COVID uses details from routine blood tests and can assign the probability a patient being COVID-19 negative with high accuracy. This can help hospitals reduce the number of patients referred for PCR testing.
4,"Maxwell was more serious about his golf during IPL, was there for enjoyment: Sehwag","Talking about Australian all-rounder Glenn Maxwell, who hit 16 sixes against India in the limited-over series and had failed to hit even one six in IPL 2020, Virender Sehwag said, ""He was more serious about his golf than cricket during IPL."" He added, ""He was there only for enjoyment. He did everything except score runs in IPL."""
4,"He got me pregnant, beat me up: Ex-classmate accuses Babar of sexually abusing her","Pakistan captain Babar Azam's former classmate has accused him of sexually and financially abusing her for 10 years. ""He promised to marry me, he got me pregnant. He beat me up and threatened me and used me,"" the woman said. The woman threatened to set herself on fire in front of Pakistan Cricket Board if she failed to get justice."
6,Men remove metal monolith from US mountain and replace it with cross,"A metal monolith that appeared atop a mountain in the US state of California has been removed by a group of men. A video of the men surfaced online, in which they can be heard chanting ""America First"" and ""Christ is King"". The group replaced the metal monolith with a wooden cross."
3,US aquarium agrees to delay 5 beluga whales delivery amid lawsuit,US-based Mystic Aquarium has agreed to delay acquisition of five beluga whales for research amid a lawsuit by an animal rights group trying to stop the delivery. The lawsuit said the whales would be harmed by the trip from their home. It added that they will also be harmed by being torn from long-term relationships with others of their species.
4,Got to know 10-15 mins before our bowling that I'll play: Chahal,"Leg-spinner Yuzvendra Chahal, who replaced Ravindra Jadeja as concussion substitute in the first T20I against Australia, was named Man of the Match for registering bowling figures of 4-0-25-3. Talking in the post-match conference, Chahal revealed that he got to know 10-15 minutes before Australia's innings that he'll play. ""I've played so many games and was mentally fit,"" he added."
2,J&K People's Conference pulls out of Gupkar Alliance over DDC polls,"The Jammu and Kashmir People's Conference (JKPC) on Tuesday pulled out of the People's Alliance for Gupkar Declaration (PAGD). In a letter to PAGD President and National Conference leader Farooq Abdullah, JKPC chief Sajad Lone said that the votes cast against PAGD in the recent DDC elections were mostly by proxies of PAGD constituent parties against its official candidates."
3,China launches mission to collect 1st Moon samples in over 40 yrs,"China has successfully launched a robotic spacecraft, Chang'e-5, to bring back rocks and debris from the Moon's surface. This is the first attempt by China to retrieve samples from an extraterrestrial body. It is also the first such attempt by any country in over 40 years. If successful, China would become the third nation to have retrieved lunar samples."
4,"Hardik Pandya pens note for his late father, shares pics","Cricketer Hardik Pandya took to Instagram to pen a note for his father Himanshu Pandya, who passed away due to a heart attack on Saturday. ""Your sons are standing where they are right now only because of you, your hard work, your self-belief and [that] you were always happy,"" he wrote. ""Rest in peace my king,"" he added."
1,Diljit calls Kangana 'blind' for misidentifying woman as 'Shaheen Bagh Dadi',"Singer Diljit Dosanjh has criticised Kangana Ranaut after she misidentified an elderly woman named Mahinder Kaur, who took part in farmers' protest, and wrote in a now-deleted tweet that she's 'Shaheen Bagh Dadi' Bilkis Bano who's ""available for ₹100"". Sharing Kaur's interview, Diljit wrote, ""One shouldn't be so blind."" Kangana deleted the tweet after social media users called her out."
3,Firework that lasted for 150 yrs: NASA on pic of super-massive star Eta Carinae,"The official Instagram page of NASA has shared the picture of Eta Carinae, a doomed super-massive star 7,500 light-years away that went through a ""Great Eruption"" in the 1840s that made it the second-brightest visible star in the sky for over a decade. ""Have you ever seen a slow-motion firework show that lasted...over 150 YEARS?"" wrote NASA."
3,"Megalodon babies, who ate siblings in womb, were larger than adult man: Study","Enormous megatooth sharks, or megalodons, that lived over three million years ago, gave birth to babies larger than most adult humans, a study led by a DePaul University paleobiologist said. Data suggested an embryonic Megalodon grew by feeding on unhatched eggs in the womb. The typical lifespan of the species was at least 88 years."
4,Shane Watson played with bloodied knee in IPL 2019 final without telling anyone,"Former Australia all-rounder Shane Watson, who announced his retirement from all forms of cricket today, played with a bloodied knee for CSK after injuring himself in the IPL 2019 final. Watson continued to bat without telling anyone and got six stitches after the match. He top-scored in the final against MI with 80(59). CSK lost the match by 1 run."
4,"Rohit ignores Labuschagne's 'What did you do in quarantine?' sledge, video viral","Australia batsman Marnus Labuschagne teased India opener Rohit Sharma during the third Test in Sydney. While fielding at short leg, Labuschagne asked Rohit, ""What did you do in quarantine?"" In the video shared by Cricket Australia, Rohit can be seen ignoring the Australian. ""This is a catch. Catch here!"" Labuschagne was later heard saying to disturb Rohit."
0,Tesla short sellers lost $38 bn in 2020 as shares surged 730%,"Tesla short sellers lost over $38 billion in mark-to-market losses this year as the electric vehicle maker's shares surged over 730%, according to data from S3 Partners. The next-biggest loss for short sellers was on Apple at $7 billion. This ""is the largest yearly mark-to-market loss I have ever seen,"" Ihor Dusaniwsky, Managing Director of S3 Partners said."
5,"Google India FY20 revenue rises 35% to ₹5,594 cr, profit rises 24%","Google India has reported a rise of nearly 35% year-on-year in its revenue for the financial year 2019-20 to ₹5,594 crore. Its net profit for the period was higher by about 24% at over ₹586 crore as compared to approximately ₹472 crore in the financial year 2018-19. Google India also saw its total expenses rise 30.4% to over ₹4,455 crore."
3,New chemical compounds to kill malaria parasite found: Scientists,A University of Pretoria-led research found new chemical compounds that could potentially be used for killing the malaria parasite in its infectious stage. It found that chemical compounds undergoing trials for treatment of tuberculosis and cancer can kill the parasite at a stage when it normally infects others. The compounds could also help create a new line of malaria drugs.
1,"3 yrs of us & very soon, 3 of us: Anushka shares pic with Kohli on anniversary","Actress Anushka Sharma took to social media to share a picture with her husband, Team India captain Virat Kohli on the occasion of their third wedding anniversary today. ""Three years of us & very soon, three of us. Miss you,"" she wrote in the caption. The couple is expecting their first child in January."
0,Tesla responsible for 2/3 of all my pain combined: Elon Musk,"Tesla CEO Elon Musk has tweeted, ""Tesla is responsible for 2/3 of all the personal & professional pain in my life combined. But it was worth it."" He added that at Tesla's start he thought it had ""(optimistically) a 10% chance of surviving at all"". Musk praised Tesla's team for producing and delivering nearly half a million cars in 2020."
6,Paris authorities fined over ₹80 lakh for having too many women in top jobs,"France's public service ministry has fined the Paris city authorities 90,000 euros (more than ₹80 lakh)  for employing too many women in senior positions in 2018. The city hall appointed 11 women and 5 men to top posts, breaching a law passed to maintain a gender balance. ""This fine is obviously absurd, unfair, irresponsible and dangerous,"" said Paris Mayor."
6,Satellite-controlled machine gun used to kill scientist: Iran,"A satellite-controlled machine gun with ""artificial intelligence"" was used in last month's assassination of Iran's most senior nuclear scientist Mohsen Fakhrizadeh, the deputy commander of Islamic Revolutionary Guard Corps (IRGC) said. The gun fired 13 shots at Fakhrizadeh and managed to target him with such accuracy that his wife, sitting just inches away from him, escaped injury, he added."
5,Sony removes Cyberpunk 2077 from PlayStation Store after complaints,"Sony on Friday said it is removing CD Projekt's Cyberpunk 2077 from its PlayStation Store and offering full refunds after gamers complained of bugs and compatibility issues. CD Projekt has promised to fix the bugs through updates. On Monday, the developers said they ""should have paid more attention to making it play better on PlayStation 4 and Xbox One""."
5,Zuckerberg threatened to stop UK investment over 'anti-tech' attitude,"Facebook CEO Mark Zuckerberg threatened to hold back investments in the UK over the government's ""anti-tech"" attitude in a 2018 meeting with UK's then digital minister Matt Hancock, documents obtained by The Bureau of Investigative Journalism revealed. Zuckerberg said UK was an ""obvious territory...to invest in"" but he would consider ""looking elsewhere"" if the government didn't soften its stance."
3,Aus vaccine trial scrapped as participants returned false +ve HIV test results,"The University of Queensland and pharmaceutical company CSL have abandoned the clinical trial of their COVID-19 vaccine after several participants returned false positive HIV test results. CSL said the vaccine was safe and was proving effective, but that significant changes would be needed to HIV testing procedures in the healthcare setting to accommodate the rollout of the vaccine."
0,'Absolutely not' in talks to sell stake in Mitsubishi: Nissan COO,"Nissan Motor COO Ashwani Gupta has said Nissan is ""absolutely not"" in talks to sell its stake in Mitsubishi Motors. Earlier, a report had said that Nissan was considering selling its 34% stake in Mitsubishi Motors due to COVID-19 effects. At November 16th's closing price in Tokyo, Nissan's stake in Mitsubishi Motors was worth $975.8 million, Reuters reported."
4,India will have to dismiss Aus under 200 to win Brisbane Test: Gavaskar,"Former India captain Sunil Gavaskar has said that India will have to dismiss Australia under 200 runs in their second innings to win the Brisbane Test. ""Indian batsmen...will be under pressure [on the fifth day]...So it's necessary that the Indian bowlers on the fourth day...do not give too many runs. If that happens, we can save the match,"" he added."
6,Looking at possibilities of building our own platform: Trump after Twitter ban,"After Twitter permanently suspended his personal account, US President Donald Trump said, ""We are looking at possibilities of building our own platform in near future. We will not be silenced. Twitter is not about free speech."" Trump tweeted this from the official account of the US President (@POTUS). The tweet has now been taken down."
6,China can't rely on old model for economic development: Xi Jinping,"China's President Xi Jinping has said the country can no longer rely on its past economic development model of depending on global exports. He further said to ensure China's industrial and national security, they must build self-controlled and reliable domestic production. No disruption of industrial and supply chain at crucial moment is a key feature for economic power, Jinping added."
1,Men never molested women at home according to him: Sona on Mukesh's remark,"Singer Sona Mohapatra has criticised actor Mukesh Khanna's remark wherein he said that the ""MeToo problem began when women stepped out to work"". ""Men never ever molested or assaulted women and children inside homes according to this fellow who is best ignored. Tacky [mandbuddhi],"" she tweeted. ""The sad truth is there are...more such regressive mindsets around us everywhere,"" Sona added."
6,COVID-19 vaccine delivery to poor nations to start in early 2021: WHO,"World Health Organisation on Friday said that the coronavirus vaccine delivery to poorer countries, through its COVAX vaccine-sharing scheme, will begin in the first half of 2021. However, WHO added that the deliveries remained ""contingent upon regulatory approvals and countries' readiness for delivery"". The agency has secured almost two billion doses of candidate vaccines."
6,S Jaishankar pulls out of Canada-led COVID-19 meeting: Reports,"External Affairs Minister S Jaishankar has reportedly pulled out of a Canada-chaired global COVID-19 meeting scheduled to be held virtually on December 7, citing ""scheduling issues"". This comes after Canadian Prime Minister Justin Trudeau's remarks on farmers' protest. However, government sources said the decision wasn't ""an action to convey India's displeasure,"" The Indian Express reported."
2,"Keshubhai mentored me, I'm deeply pained: PM on ex-Guj CM's demise","Prime Minister Narendra Modi on Thursday took to Twitter to pay his condolences after the demise of former Gujarat Chief Minister Keshubhai Patel. He wrote, ""Keshubhai mentored and groomed many younger Karyakartas including me...I am deeply pained and saddened."" PM Modi added, ""He resisted the Emergency tooth and nail. Issues of farmer welfare were closest to his heart."""
4,"Indian fans troll, abuse wrong 'Tim Paine' on Instagram, he shares screenshots","Following India's 2-1 Test series victory over Australia, Indian fans ended up trolling and abusing a man named 'Tim Payne' on Instagram, mistaking him for Australia captain Tim Paine. Payne shared screenshots of the messages he got from Indian fans on his Instagram Stories. He said that he is being spammed and has received over 600 message requests."
3,World's largest list of known plant species made: German researchers,"Researchers at Leipzig University and the German Centre for Integrative Biodiversity Research have compiled the world's most comprehensive list of known plant species. It contains over 13 lakh names of vascular plants, extending the most important reference work to date by 20%. The researchers have also succeeded in clarifying names of over 1.8 lakh species that were unclear until now."
0,Tata Motors' shares rise 11% amid reports of tie-up with Tesla,"Tata Motors' shares surged further 11% on Tuesday amid reports of it partnering with Tesla in India. On Monday, its shares had climbed 13%. Its shares also rose as it posted a 13.1% increase in the number of sales of Jaguar Land Rover (JLR) vehicles in the December quarter. The company added that China sales for JLR were ""particularly encouraging""."
